True Temperature,True Time,Predicted Temperature,Predicted Time
800.0,8000.0,796.39624,7801.383
800.0,8000.0,800.0083,7974.179
800.0,8000.0,800.61835,8070.8076
800.0,8000.0,803.5951,9237.158
800.0,8000.0,798.30786,8041.0586
800.0,8000.0,803.2475,8045.815
800.0,8000.0,820.23315,8814.083
800.0,8000.0,806.00464,7838.6807
800.0,8000.0,803.8719,8174.8574
800.0,8000.0,800.58295,8010.8784
800.0,8000.0,800.85,7685.041
800.0,8000.0,798.812,8476.891
800.0,8000.0,803.12164,7945.274
800.0,8000.0,803.9246,7972.4595
800.0,8000.0,804.8527,8058.3574
800.0,8000.0,815.3068,6239.591
800.0,8000.0,805.59564,8285.785
800.0,8000.0,802.3266,8269.097
800.0,8000.0,809.35803,8063.41
800.0,8000.0,804.5268,8480.765
800.0,8000.0,802.29315,8116.766
800.0,8000.0,805.4985,8263.879
800.0,8000.0,802.05786,8004.996
800.0,8000.0,802.3731,7925.819
800.0,8000.0,803.2096,7652.2827
800.0,8000.0,803.66583,8303.169
800.0,8000.0,804.46967,8206.514
800.0,8000.0,803.0851,8020.6216
800.0,8000.0,806.2672,8043.146
800.0,8000.0,804.1063,7795.7173
800.0,8000.0,800.75226,7938.379
800.0,8000.0,801.22144,7812.5728
800.0,8000.0,802.7179,8194.386
850.0,1000.0,838.90955,825.8773
850.0,1000.0,851.225,2028.0295
850.0,1000.0,842.90985,947.94275
850.0,1000.0,844.5095,1484.5925
850.0,1000.0,830.44196,2744.8682
850.0,1000.0,826.6093,1307.43
850.0,1000.0,846.7226,1117.4105
850.0,1000.0,845.9344,1341.6953
850.0,1000.0,834.7693,3199.1147
850.0,1000.0,846.3703,1795.7096
850.0,1000.0,834.7815,1438.1676
850.0,1000.0,851.2553,475.31625
850.0,1000.0,848.5224,849.46405
850.0,1000.0,844.7474,2181.8328
850.0,100.0,848.1557,253.91917
850.0,100.0,852.46954,246.25757
850.0,100.0,852.8555,424.2345
850.0,100.0,843.22003,351.50458
850.0,100.0,852.0874,560.3298
850.0,100.0,854.1934,435.95618
850.0,100.0,850.0682,645.356
850.0,100.0,857.7603,429.03632
850.0,100.0,876.9527,381.7376
850.0,100.0,860.9941,423.33682
850.0,100.0,851.28864,349.86423
850.0,100.0,858.0373,384.9546
850.0,16000.0,846.5441,15982.645
850.0,16000.0,847.85846,16110.965
850.0,16000.0,849.5683,16125.63
850.0,16000.0,846.94653,16071.115
850.0,16000.0,854.4601,16412.14
850.0,16000.0,853.6967,16358.438
850.0,16000.0,855.5793,17285.58
850.0,16000.0,857.44135,16208.515
850.0,16000.0,856.10535,16087.144
850.0,16000.0,851.1649,16744.78
850.0,16000.0,857.4936,16123.582
850.0,16000.0,851.3446,16027.882
850.0,16000.0,857.92633,16055.281
850.0,16000.0,852.3115,16379.274
850.0,16000.0,851.98425,16838.463
850.0,16000.0,851.2426,16547.791
850.0,16000.0,854.7863,16012.478
850.0,16000.0,854.7726,16463.873
850.0,16000.0,851.66766,16164.64
850.0,16000.0,856.1331,16182.224
850.0,16000.0,858.0472,16769.477
850.0,16000.0,860.6634,16442.87
850.0,16000.0,853.9124,16726.896
850.0,16000.0,848.2923,16323.223
850.0,16000.0,849.9634,16464.064
850.0,16000.0,850.9334,16682.668
850.0,16000.0,851.39667,16266.806
850.0,16000.0,853.94476,16432.146
850.0,16000.0,860.7705,16309.077
850.0,16000.0,861.21716,16298.805
850.0,16000.0,849.5804,16254.243
850.0,16000.0,867.60236,16012.408
850.0,16000.0,858.86334,16465.838
850.0,16000.0,861.77014,16258.012
850.0,16000.0,857.7365,16587.988
850.0,16000.0,861.82117,16260.922
